cust_id,age,gender,marital_status,employment_status,income,number_of_dependants,residence_type,years_at_current_address,city,state,zipcode
C26772,47,M,Married,Self-Employed,626000,4,Owned,23,Chennai,Tamil Nadu,600001
C26773,36,F,Married,Self-Employed,1889000,4,Owned,22,Hyderabad,Telangana,500001
C26774,41,F,Married,Salaried,361000,3,Owned,29,Hyderabad,Telangana,500001
C26775,40,F,Married,Salaried,714000,4,Owned,8,Jaipur,Rajasthan,302001
C26776,38,F,Married,Self-Employed,3025000,3,Rented,7,Jaipur,Rajasthan,302001
C26777,41,M,Married,Self-Employed,3844000,2,Owned,14,Ahmedabad,Gujarat,380001
C26778,52,M,Single,Self-Employed,3331000,1,Owned,25,Delhi,Delhi,110001
C26779,50,M,Married,Self-Employed,3871000,3,Owned,29,Kolkata,West Bengal,700001
C26780,28,M,Married,Salaried,197000,4,Owned,5,Chennai,Tamil Nadu,600001
C26781,49,F,Single,Salaried,10928000,0,Rented,28,Ahmedabad,Gujarat,380001
C26782,51,M,Married,Self-Employed,1821000,5,Owned,22,Chennai,Tamil Nadu,600001
C26783,38,M,Married,Self-Employed,3961000,2,Mortgage,13,Mumbai,Maharashtra,400001
C26784,45,F,Married,Salaried,605000,3,Rented,24,Pune,Maharashtra,411001
C26785,44,F,Married,Self-Employed,839000,3,Owned,6,Jaipur,Rajasthan,302001
C26786,31,M,Married,Salaried,3427000,3,Owned,12,Pune,Maharashtra,411001
C26787,36,M,Single,Self-Employed,5079000,0,Owned,17,Kolkata,West Bengal,700001
C26788,47,F,Single,Self-Employed,1273000,2,Mortgage,6,Mumbai,Maharashtra,400001
C26789,35,M,Married,Self-Employed,296000,2,Mortgage,1,Bangalore,Karnataka,560001
C26790,49,M,Married,Self-Employed,1394000,3,Owned,16,Lucknow,Uttar Pradesh,226001
C26791,53,F,Single,Self-Employed,2648000,0,Owned,30,Delhi,Delhi,110001
C26792,51,F,Married,Self-Employed,1481000,3,Owned,22,Hyderabad,Telangana,500001
C26793,59,M,Married,Self-Employed,2274000,3,Owned,3,Pune,Maharashtra,411001
C26794,39,M,Single,Salaried,1825000,2,Rented,25,Pune,Maharashtra,411001
C26795,41,F,Married,Salaried,819000,3,Mortgage,27,Bangalore,Karnataka,560001
C26796,43,F,Married,Self-Employed,3017000,2,Rented,29,Chennai,Tamil Nadu,600001
C26797,39,M,Married,Salaried,341000,2,Owned,10,Pune,Maharashtra,411001
C26798,45,M,Married,Self-Employed,2693000,5,Owned,22,Chennai,Tamil Nadu,600001
C26799,22,M,Single,Self-Employed,2754000,0,Owned,14,Bangalore,Karnataka,560001
C26800,42,M,Single,Salaried,388000,2,Mortgage,11,Mumbai,Maharashtra,400001
C26801,26,F,Single,Salaried,184000,1,Owned,24,Kolkata,West Bengal,700001
C26802,30,M,Single,Self-Employed,521000,0,Rented,24,Kolkata,West Bengal,700001
C26803,47,F,Married,Self-Employed,524000,5,Mortgage,12,Hyderabad,Telangana,500001
C26804,38,F,Married,Self-Employed,394000,3,Owned,16,Ahmedabad,Gujarat,380001
C26805,46,F,Married,Self-Employed,441000,3,Owned,20,Jaipur,Rajasthan,302001
C26806,37,M,Married,Salaried,9705000,4,Mortgage,1,Chennai,Tamil Nadu,600001
C26807,51,M,Married,Self-Employed,3052000,3,Owned,18,Bangalore,Karnataka,560001
C26808,37,M,Married,Self-Employed,2913000,3,Mortgage,16,Mumbai,Maharashtra,400001
C26809,20,M,Single,Self-Employed,4185000,1,Owned,22,Pune,Maharashtra,411001
C26810,42,M,Single,Salaried,10635000,0,Owned,13,Pune,Maharashtra,411001
C26811,18,M,Single,Self-Employed,1725000,0,Owned,19,Lucknow,Uttar Pradesh,226001
C26812,25,F,Single,Self-Employed,1991000,0,Owned,27,Hyderabad,Telangana,500001
C26813,31,M,Single,Self-Employed,6060000,1,Owned,18,Delhi,Delhi,110001
C26814,29,M,Single,Salaried,1962000,0,Rented,26,Chennai,Tamil Nadu,600001
C26815,34,M,Single,Salaried,1478000,1,Mortgage,13,Bangalore,Karnataka,560001
C26816,29,M,Married,Salaried,813000,3,Owned,16,Bangalore,Karnataka,560001
C26817,25,M,Single,Self-Employed,3258000,1,Owned,26,Jaipur,Rajasthan,302001
C26818,55,F,Single,Self-Employed,1671000,0,Owned,14,Chennai,Tamil Nadu,600001
C26819,33,M,Single,Self-Employed,10346000,2,Mortgage,20,Bangalore,Karnataka,560001
C26820,18,M,Single,Self-Employed,1170000,1,Rented,19,Mumbai,Maharashtra,400001
C26821,36,F,Single,Self-Employed,923000,2,Rented,28,Mumbai,Maharashtra,400001
C26822,28,F,Single,Salaried,289000,2,Rented,14,Pune,Maharashtra,411001
C26823,31,M,Married,Self-Employed,1880000,3,Owned,6,Pune,Maharashtra,411001
C26824,47,F,Single,Self-Employed,3413000,1,Owned,30,Mumbai,Maharashtra,400001
C26825,35,F,Married,Salaried,793000,3,Owned,13,Hyderabad,Telangana,500001
C26826,28,M,Single,Salaried,3081000,2,Owned,21,Mumbai,Maharashtra,400001
C26827,44,F,Single,Self-Employed,603000,0,Rented,12,Kolkata,West Bengal,700001
C26828,51,F,Married,Self-Employed,2649000,4,Mortgage,5,Delhi,Delhi,110001
C26829,45,M,Married,Salaried,2098000,2,Rented,3,Bangalore,Karnataka,560001
C26830,18,M,Single,Salaried,1644000,2,Owned,10,Jaipur,Rajasthan,302001
C26831,28,F,Married,Salaried,877000,4,Owned,15,Mumbai,Maharashtra,400001
C26832,40,F,Single,Self-Employed,8732000,0,Owned,1,Pune,Maharashtra,411001
C26833,37,F,Married,Self-Employed,3190000,3,Owned,25,Mumbai,Maharashtra,400001
C26834,36,M,Single,Salaried,1448000,0,Owned,5,Pune,Maharashtra,411001
C26835,30,F,Single,Salaried,899000,1,Mortgage,6,Hyderabad,Telangana,500001
C26836,25,F,Single,Salaried,6927000,2,Owned,22,Kolkata,West Bengal,700001
C26837,60,M,Married,Self-Employed,392000,4,Owned,3,Bangalore,Karnataka,560001
C26838,40,M,Married,Self-Employed,2438000,2,Rented,4,Hyderabad,Telangana,500001
C26839,46,F,Married,Self-Employed,1302000,5,Owned,8,Chennai,Tamil Nadu,600001
C26840,40,M,Married,Self-Employed,3702000,4,Rented,14,Hyderabad,Telangana,500001
C26841,40,M,Married,Self-Employed,2125000,2,Mortgage,30,Pune,Maharashtra,411001
C26842,39,M,Married,Self-Employed,1357000,4,Rented,1,Pune,Maharashtra,411001
C26843,28,M,Married,Self-Employed,8697000,3,Owned,27,Delhi,Delhi,110001
C26844,24,M,Single,Self-Employed,870000,0,Owned,6,Pune,Maharashtra,411001
C26845,43,F,Married,Self-Employed,102000,4,Rented,1,Ahmedabad,Gujarat,380001
C26846,41,F,Married,Self-Employed,988000,3,Owned,4,Pune,Maharashtra,411001
C26847,49,M,Married,Self-Employed,1087000,3,Owned,9,Mumbai,Maharashtra,400001
C26848,47,F,Married,Self-Employed,2637000,4,Owned,18,Ahmedabad,Gujarat,380001
C26849,31,M,Single,Salaried,963000,0,Owned,17,Chennai,Tamil Nadu,600001
C26850,51,F,Single,Self-Employed,2348000,0,Owned,12,Hyderabad,Telangana,500001
C26851,47,M,Married,Self-Employed,3309000,4,Owned,30,Delhi,Delhi,110001
C26852,46,F,Married,Self-Employed,2056000,5,Owned,17,Chennai,Tamil Nadu,600001
C26853,62,M,Single,Self-Employed,3271000,1,Owned,11,Hyderabad,Telangana,500001
C26854,60,F,Single,Self-Employed,1103000,1,Owned,10,Jaipur,Rajasthan,302001
C26855,46,M,Single,Self-Employed,2438000,2,Rented,22,Hyderabad,Telangana,500001
C26856,45,F,Single,Salaried,549000,0,Mortgage,6,Jaipur,Rajasthan,302001
C26857,50,M,Single,Self-Employed,213000,0,Owned,7,Delhi,Delhi,110001
C26858,34,M,Single,Salaried,635000,1,Mortgage,10,Delhi,Delhi,110001
C26859,34,M,Single,Salaried,3953000,1,Owned,24,Kolkata,West Bengal,700001
C26860,46,F,Married,Salaried,3795000,4,Mortgage,31,Hyderabad,Telangana,500001
C26861,31,F,Married,Salaried,2503000,2,Owned,26,Delhi,Delhi,110001
C26862,45,M,Married,Self-Employed,927000,2,Mortgage,1,Jaipur,Rajasthan,302001
C26863,41,M,Single,Salaried,3763000,1,Mortgage,6,Pune,Maharashtra,411001
C26864,31,M,Married,Salaried,3757000,3,Owned,17,Pune,Maharashtra,411001
C26865,40,F,Married,Self-Employed,1586000,4,Rented,11,Mumbai,Maharashtra,400001
C26866,53,F,Married,Salaried,8969000,3,Mortgage,10,Jaipur,Rajasthan,302001
C26867,40,F,Married,Salaried,811000,3,Owned,7,Kolkata,West Bengal,700001
C26868,40,M,Married,Salaried,380000,4,Mortgage,12,Mumbai,Maharashtra,400001
C26869,43,F,Single,Self-Employed,843000,0,Owned,17,Ahmedabad,Gujarat,380001
C26870,44,M,Married,Salaried,2174000,3,Mortgage,30,Delhi,Delhi,110001
C26871,36,F,Married,Self-Employed,781000,3,Owned,6,Jaipur,Rajasthan,302001
C26872,43,M,Single,Self-Employed,2006000,0,Owned,21,Hyderabad,Telangana,500001
C26873,29,F,Single,Salaried,1876000,0,Owned,6,Mumbai,Maharashtra,400001
C26874,32,M,Single,Self-Employed,2677000,1,Owned,12,Jaipur,Rajasthan,302001
C26875,33,M,Married,Salaried,1220000,2,Rented,16,Mumbai,Maharashtra,400001
C26876,44,M,Married,Self-Employed,7240000,3,Owned,7,Kolkata,West Bengal,700001
C26877,41,M,Married,Self-Employed,3003000,3,Owned,11,Hyderabad,Telangana,500001
C26878,38,M,Single,Salaried,521000,0,Owned,27,Mumbai,Maharashtra,400001
C26879,46,F,Single,Self-Employed,7039000,0,Owned,8,Delhi,Delhi,110001
C26880,43,F,Married,Salaried,11802000,3,Owned,13,Mumbai,Maharashtra,400001
C26881,37,M,Married,Salaried,874000,5,Mortgage,5,Lucknow,Uttar Pradesh,226001
C26882,29,M,Single,Salaried,2074000,2,Owned,14,Lucknow,Uttar Pradesh,226001
C26883,31,M,Single,Salaried,10544000,2,Owned,6,Kolkata,West Bengal,700001
C26884,25,F,Single,Self-Employed,2726000,0,Owned,28,Lucknow,Uttar Pradesh,226001
C26885,41,M,Married,Salaried,833000,2,Owned,8,Mumbai,Maharashtra,400001
C26886,31,M,Single,Self-Employed,891000,0,Owned,16,Pune,Maharashtra,411001
C26887,35,M,Married,Salaried,907000,3,Rented,16,Mumbai,Maharashtra,400001
C26888,38,F,Single,Self-Employed,795000,0,Owned,20,Pune,Maharashtra,411001
C26889,50,F,Married,Self-Employed,2366000,4,Owned,12,Ahmedabad,Gujarat,380001
C26890,49,M,Married,Self-Employed,2525000,3,Owned,8,Delhi,Delhi,110001
C26891,39,F,Single,Salaried,876000,1,Rented,26,Jaipur,Rajasthan,302001
C26892,52,F,Married,Self-Employed,3116000,4,Owned,6,Hyderabad,Telangana,500001
C26893,19,F,Single,Self-Employed,390000,1,Owned,5,Lucknow,Uttar Pradesh,226001
C26894,58,M,Married,Self-Employed,1681000,2,Owned,24,Chennai,Tamil Nadu,600001
C26895,46,F,Single,Salaried,4954000,1,Owned,3,Hyderabad,Telangana,500001
C26896,41,M,Married,Self-Employed,1763000,5,Mortgage,17,Hyderabad,Telangana,500001
C26897,31,F,Married,Self-Employed,3809000,2,Mortgage,2,Bangalore,Karnataka,560001
C26898,35,M,Single,Salaried,1746000,1,Rented,9,Ahmedabad,Gujarat,380001
C26899,46,F,Married,Self-Employed,2175000,4,Owned,19,Kolkata,West Bengal,700001
C26900,46,M,Single,Self-Employed,7711000,0,Owned,23,Chennai,Tamil Nadu,600001
C26901,46,M,Married,Salaried,1877000,4,Owned,21,Pune,Maharashtra,411001
C26902,32,M,Single,Self-Employed,3454000,0,Owned,12,Bangalore,Karnataka,560001
C26903,30,M,Single,Salaried,1674000,1,Owned,2,Jaipur,Rajasthan,302001
C26904,41,F,Single,Self-Employed,1028000,0,Owned,17,Jaipur,Rajasthan,302001
C26905,47,F,Married,Self-Employed,3632000,3,Rented,13,Kolkata,West Bengal,700001
C26906,40,F,Married,Self-Employed,131000,3,Owned,28,Hyderabad,Telangana,500001
C26907,54,M,Single,Salaried,1361000,1,Owned,2,Mumbai,Maharashtra,400001
C26908,40,M,Married,Salaried,1684000,5,Mortgage,26,Lucknow,Uttar Pradesh,226001
C26909,39,M,Single,Salaried,4103000,0,Owned,5,Lucknow,Uttar Pradesh,226001
C26910,46,M,Single,Self-Employed,3578000,0,Rented,6,Lucknow,Uttar Pradesh,226001
C26911,52,M,Single,Self-Employed,3251000,1,Owned,3,Chennai,Tamil Nadu,600001
C26912,26,M,Married,Salaried,1667000,3,Owned,11,Bangalore,Karnataka,560001
C26913,28,M,Single,Salaried,545000,2,Owned,12,Kolkata,West Bengal,700001
C26914,36,M,Married,Salaried,645000,3,Mortgage,13,Chennai,Tamil Nadu,600001
C26915,70,M,Married,Self-Employed,4112000,4,Mortgage,21,Delhi,Delhi,110001
C26916,37,M,Single,Self-Employed,2509000,2,Owned,30,Kolkata,West Bengal,700001
C26917,38,M,Married,Salaried,2474000,5,Owned,3,Bangalore,Karnataka,560001
C26918,46,F,Married,Self-Employed,5475000,3,Mortgage,14,Mumbai,Maharashtra,400001
C26919,49,F,Married,Self-Employed,823000,3,Owned,7,Chennai,Tamil Nadu,600001
C26920,41,M,Married,Salaried,725000,2,Rented,9,Mumbai,Maharashtra,400001
C26921,51,F,Married,Self-Employed,875000,3,Owned,10,Pune,Maharashtra,411001
C26922,28,M,Married,Salaried,634000,2,Owned,1,Delhi,Delhi,110001
C26923,32,M,Married,Self-Employed,1464000,4,Owned,28,Bangalore,Karnataka,560001
C26924,51,F,Married,Self-Employed,3585000,4,Owned,6,Hyderabad,Telangana,500001
C26925,40,F,Married,Self-Employed,3973000,3,Rented,3,Ahmedabad,Gujarat,380001
C26926,27,M,Single,Salaried,1067000,1,Owned,19,Mumbai,Maharashtra,400001
C26927,26,F,Single,Self-Employed,3399000,0,Owned,7,Ahmedabad,Gujarat,380001
C26928,31,F,Single,Self-Employed,3278000,0,Owned,1,Jaipur,Rajasthan,302001
C26929,40,F,Married,Salaried,1784000,2,Owned,14,Jaipur,Rajasthan,302001
C26930,44,F,Single,Self-Employed,2164000,0,Owned,17,Lucknow,Uttar Pradesh,226001
C26931,36,F,Married,Self-Employed,2181000,3,Mortgage,8,Chennai,Tamil Nadu,600001
C26932,43,M,Single,Self-Employed,816000,0,Mortgage,17,Chennai,Tamil Nadu,600001
C26933,35,F,Single,Self-Employed,2443000,0,Rented,1,Bangalore,Karnataka,560001
C26934,52,F,Married,Self-Employed,8908000,5,Owned,21,Bangalore,Karnataka,560001
C26935,65,M,Married,Self-Employed,671000,2,Mortgage,20,Chennai,Tamil Nadu,600001
C26936,36,F,Married,Self-Employed,2890000,3,Owned,8,Delhi,Delhi,110001
C26937,44,M,Married,Salaried,488000,4,Owned,14,Mumbai,Maharashtra,400001
C26938,43,F,Single,Self-Employed,747000,0,Mortgage,24,Jaipur,Rajasthan,302001
C26939,41,M,Married,Self-Employed,2673000,4,Rented,16,Kolkata,West Bengal,700001
C26940,46,M,Married,Self-Employed,2384000,2,Mortgage,26,Bangalore,Karnataka,560001
C26941,44,M,Married,Self-Employed,959000,4,Owned,27,Bangalore,Karnataka,560001
C26942,35,M,Single,Salaried,211000,0,Rented,4,Ahmedabad,Gujarat,380001
C26943,53,F,Married,Salaried,11926000,3,Mortgage,28,Kolkata,West Bengal,700001
C26944,42,M,Married,Self-Employed,1676000,5,Mortgage,27,Kolkata,West Bengal,700001
C26945,36,M,Single,Self-Employed,4115000,1,Owned,1,Kolkata,West Bengal,700001
C26946,64,M,Married,Self-Employed,3292000,3,Owned,28,Lucknow,Uttar Pradesh,226001
C26947,38,F,Single,Self-Employed,3321000,1,Owned,15,Mumbai,Maharashtra,400001
C26948,42,M,Married,Salaried,1837000,4,Mortgage,27,Chennai,Tamil Nadu,600001
C26949,41,F,Married,Self-Employed,3753000,2,Owned,25,Hyderabad,Telangana,500001
C26950,38,M,Married,Salaried,5287000,5,Mortgage,10,Delhi,Delhi,110001
C26951,44,M,Married,Salaried,1513000,3,Rented,8,Pune,Maharashtra,411001
C26952,31,M,Single,Salaried,2331000,0,Rented,5,Delhi,Delhi,110001
C26953,45,F,Single,Salaried,897000,1,Owned,5,Kolkata,West Bengal,700001
C26954,22,M,Single,Salaried,7328000,2,Owned,18,Chennai,Tamil Nadu,600001
C26955,27,F,Single,Self-Employed,1612000,1,Owned,17,Ahmedabad,Gujarat,380001
C26956,58,F,Married,Self-Employed,3515000,3,Mortgage,2,Delhi,Delhi,110001
C26957,27,M,Single,Self-Employed,8838000,0,Rented,24,Chennai,Tamil Nadu,600001
C26958,20,M,Single,Self-Employed,4458000,1,Owned,11,Ahmedabad,Gujarat,380001
C26959,27,M,Single,Self-Employed,621000,0,Rented,22,Mumbai,Maharashtra,400001
C26960,57,F,Married,Self-Employed,2213000,2,Owned,12,Pune,Maharashtra,411001
C26961,22,M,Single,Self-Employed,2124000,1,Owned,15,Jaipur,Rajasthan,302001
C26962,30,F,Married,Self-Employed,756000,2,Owned,21,Hyderabad,Telangana,500001
C26963,25,F,Single,Self-Employed,2507000,0,Rented,18,Lucknow,Uttar Pradesh,226001
C26964,37,M,Married,Self-Employed,1736000,5,Owned,23,Bangalore,Karnataka,560001
C26965,35,M,Single,Self-Employed,10393000,1,Owned,11,Kolkata,West Bengal,700001
C26966,35,F,Single,Self-Employed,367000,0,Mortgage,11,Pune,Maharashtra,411001
C26967,58,F,Single,Self-Employed,2559000,1,Mortgage,14,Lucknow,Uttar Pradesh,226001
C26968,28,F,Single,Self-Employed,140000,1,Rented,31,Lucknow,Uttar Pradesh,226001
C26969,38,F,Single,Self-Employed,1851000,1,Mortgage,27,Lucknow,Uttar Pradesh,226001
C26970,43,M,Married,Self-Employed,3349000,2,Owned,25,Ahmedabad,Gujarat,380001
C26971,30,M,Married,Self-Employed,4901000,4,Rented,25,Pune,Maharashtra,411001
C26972,44,M,Married,Salaried,1717000,2,Owned,21,Jaipur,Rajasthan,302001
C26973,36,F,Married,Self-Employed,3552000,4,Rented,10,Ahmedabad,Gujarat,380001
C26974,43,F,Married,Salaried,5741000,3,Owned,11,Kolkata,West Bengal,700001
C26975,38,F,Single,Self-Employed,4158000,1,Owned,28,Kolkata,West Bengal,700001
C26976,19,F,Single,Salaried,442000,1,Rented,5,Pune,Maharashtra,411001
C26977,53,M,Married,Self-Employed,1475000,2,Owned,24,Pune,Maharashtra,411001
C26978,60,F,Married,Self-Employed,762000,3,Owned,19,Mumbai,Maharashtra,400001
C26979,38,M,Single,Self-Employed,5683000,1,Mortgage,10,Kolkata,West Bengal,700001
C26980,31,F,Single,Self-Employed,3396000,1,Mortgage,6,Mumbai,Maharashtra,400001
C26981,55,F,Married,Salaried,11088000,3,Owned,12,Pune,Maharashtra,411001
C26982,58,F,Married,Salaried,10278000,4,Owned,12,Hyderabad,Telangana,500001
C26983,38,M,Married,Self-Employed,281000,3,Owned,30,Jaipur,Rajasthan,302001
C26984,37,F,Married,Self-Employed,2677000,4,Rented,10,Jaipur,Rajasthan,302001
C26985,39,M,Single,Self-Employed,10965000,0,Owned,15,Bangalore,Karnataka,560001
C26986,23,F,Single,Salaried,1305000,0,Rented,26,Jaipur,Rajasthan,302001
C26987,37,F,Married,Self-Employed,2884000,2,Owned,3,Delhi,Delhi,110001
C26988,57,M,Married,Self-Employed,1304000,4,Owned,17,Kolkata,West Bengal,700001
C26989,38,M,Married,Self-Employed,2250000,3,Mortgage,9,Lucknow,Uttar Pradesh,226001
C26990,29,M,Married,Salaried,11422000,2,Owned,6,Delhi,Delhi,110001
C26991,44,M,Single,Self-Employed,171000,0,Mortgage,20,Jaipur,Rajasthan,302001
C26992,33,M,Married,Salaried,3346000,2,Mortgage,24,Bangalore,Karnataka,560001
C26993,39,F,Single,Self-Employed,1174000,1,Owned,18,Ahmedabad,Gujarat,380001
C26994,27,M,Single,Self-Employed,187000,0,Rented,21,Chennai,Tamil Nadu,600001
C26995,29,F,Single,Salaried,7239000,0,Rented,29,Jaipur,Rajasthan,302001
C26996,47,M,Married,Self-Employed,3935000,2,Mortgage,5,Delhi,Delhi,110001
C26997,41,M,Married,Salaried,1637000,3,Rented,7,Hyderabad,Telangana,500001
C26998,32,F,Married,Salaried,991000,2,Mortgage,1,Chennai,Tamil Nadu,600001
C26999,41,F,Single,Self-Employed,601000,0,Owned,5,Jaipur,Rajasthan,302001
C27000,33,M,Married,Self-Employed,2345000,2,Rented,8,Pune,Maharashtra,411001
C27001,32,F,Single,Salaried,3325000,0,Rented,17,Chennai,Tamil Nadu,600001
C27002,51,M,Single,Self-Employed,4522000,2,Mortgage,2,Chennai,Tamil Nadu,600001
C27003,47,F,Married,Self-Employed,3239000,3,Mortgage,22,Mumbai,Maharashtra,400001
C27004,39,F,Married,Salaried,1464000,3,Rented,29,Kolkata,West Bengal,700001
C27005,41,F,Married,Self-Employed,748000,5,Mortgage,29,Mumbai,Maharashtra,400001
C27006,39,F,Married,Salaried,809000,2,Owned,20,Pune,Maharashtra,411001
C27007,44,M,Married,Self-Employed,10815000,3,Owned,22,Bangalore,Karnataka,560001
C27008,32,F,Single,Salaried,477000,0,Mortgage,16,Jaipur,Rajasthan,302001
C27009,48,M,Single,Self-Employed,571000,0,Owned,23,Ahmedabad,Gujarat,380001
C27010,43,F,Married,Salaried,3158000,3,Rented,14,Kolkata,West Bengal,700001
C27011,37,M,Married,Self-Employed,1794000,2,Mortgage,28,Kolkata,West Bengal,700001
C27012,35,M,Single,Self-Employed,4444000,0,Owned,23,Bangalore,Karnataka,560001
C27013,48,M,Single,Salaried,865000,0,Owned,2,Mumbai,Maharashtra,400001
C27014,38,F,Married,Salaried,617000,5,Mortgage,18,Hyderabad,Telangana,500001
C27015,33,M,Married,Salaried,2010000,2,Owned,23,Pune,Maharashtra,411001
C27016,36,F,Married,Self-Employed,3146000,4,Mortgage,31,Jaipur,Rajasthan,302001
C27017,47,F,Married,Self-Employed,2078000,4,Rented,19,Ahmedabad,Gujarat,380001
C27018,23,M,Single,Salaried,1901000,0,Rented,15,Kolkata,West Bengal,700001
C27019,36,F,Married,Salaried,277000,3,Owned,7,Jaipur,Rajasthan,302001
C27020,50,F,Married,Self-Employed,203000,3,Owned,12,Mumbai,Maharashtra,400001
C27021,38,M,Married,Self-Employed,2497000,2,Owned,28,Ahmedabad,Gujarat,380001
C27022,42,F,Married,Salaried,405000,3,Owned,10,Lucknow,Uttar Pradesh,226001
C27023,50,M,Married,Self-Employed,1669000,4,Rented,7,Chennai,Tamil Nadu,600001
C27024,48,M,Married,Self-Employed,2772000,3,Mortgage,10,Delhi,Delhi,110001
C27025,35,M,Single,Salaried,1442000,0,Mortgage,22,Chennai,Tamil Nadu,600001
C27026,38,M,Single,Self-Employed,630000,1,Owned,2,Delhi,Delhi,110001
C27027,49,F,Married,Self-Employed,3540000,3,Owned,16,Chennai,Tamil Nadu,600001
C27028,49,M,Married,Self-Employed,2074000,3,Owned,18,Bangalore,Karnataka,560001
C27029,39,M,Married,Self-Employed,2812000,3,Mortgage,18,Bangalore,Karnataka,560001
C27030,39,F,Married,Salaried,648000,3,Owned,21,Mumbai,Maharashtra,400001
C27031,42,M,Married,Salaried,1695000,2,Owned,5,Jaipur,Rajasthan,302001
C27032,53,M,Married,Self-Employed,879000,2,Owned,13,Jaipur,Rajasthan,302001
C27033,50,M,Single,Self-Employed,1284000,0,Mortgage,12,Ahmedabad,Gujarat,380001
C27034,46,M,Married,Self-Employed,168000,4,Owned,14,Kolkata,West Bengal,700001
C27035,29,F,Single,Self-Employed,572000,0,Owned,9,Ahmedabad,Gujarat,380001
C27036,37,M,Single,Self-Employed,1410000,0,Owned,14,Kolkata,West Bengal,700001
C27037,37,M,Married,Self-Employed,1505000,3,Owned,10,Pune,Maharashtra,411001
C27038,54,F,Single,Self-Employed,3780000,1,Owned,16,Jaipur,Rajasthan,302001
C27039,37,M,Married,Self-Employed,7222000,5,Mortgage,12,Pune,Maharashtra,411001
C27040,52,F,Single,Self-Employed,207000,2,Owned,18,Mumbai,Maharashtra,400001
C27041,34,F,Single,Self-Employed,1425000,1,Owned,13,Mumbai,Maharashtra,400001
C27042,35,F,Single,Self-Employed,2115000,0,Rented,27,Pune,Maharashtra,411001
C27043,44,F,Single,Self-Employed,3348000,0,Owned,20,Hyderabad,Telangana,500001
C27044,55,M,Single,Self-Employed,1823000,0,Owned,8,Mumbai,Maharashtra,400001
C27045,37,F,Married,Self-Employed,683000,3,Mortgage,31,Ahmedabad,Gujarat,380001
C27046,18,M,Single,Self-Employed,1146000,2,Rented,10,Lucknow,Uttar Pradesh,226001
C27047,24,F,Single,Self-Employed,2230000,1,Owned,8,Hyderabad,Telangana,500001
C27048,42,F,Single,Salaried,2852000,0,Rented,4,Jaipur,Rajasthan,302001
C27049,25,M,Married,Self-Employed,3179000,2,Owned,19,Pune,Maharashtra,411001
C27050,31,M,Married,Salaried,2145000,3,Mortgage,9,Lucknow,Uttar Pradesh,226001
C27051,40,M,Married,Self-Employed,8380000,2,Owned,11,Hyderabad,Telangana,500001
