cust_id,number_of_open_accounts,number_of_closed_accounts,total_loan_months,delinquent_months,total_dpd,enquiry_count,credit_utilization_ratio
C23790,3,1,100,0,0,4,28
C23791,4,2,117,0,0,5,33
C23792,1,2,3,3,18,1,77
C23793,1,2,42,22,131,4,48
C23794,2,1,96,0,0,3,49
C23795,4,1,108,0,0,8,58
C23796,4,1,152,0,0,5,59
C23797,1,0,34,8,48,6,46
C23798,3,1,59,5,20,7,47
C23799,3,0,94,7,26,7,93
C23800,4,2,122,10,45,9,8
C23801,3,2,91,22,111,8,83
C23802,4,2,128,0,0,9,55
C23803,1,2,18,0,0,2,74
C23804,1,1,34,7,35,6,6
C23805,1,1,21,2,10,2,6
C23806,4,0,85,6,37,6,25
C23807,2,2,82,0,0,2,32
C23808,1,0,42,0,0,5,45
C23809,3,1,134,0,0,7,15
C23810,4,1,151,0,0,4,7
C23811,2,2,48,3,12,6,44
C23812,1,0,35,7,25,3,7
C23813,1,2,4,1,3,4,37
C23814,4,1,135,0,0,7,81
C23815,4,1,79,9,46,6,76
C23816,4,1,115,7,46,9,5
C23817,2,0,25,9,58,2,2
C23818,4,0,138,10,59,4,72
C23819,3,0,129,14,81,7,21
C23820,1,2,30,0,0,6,35
C23821,4,2,78,9,47,6,36
C23822,3,0,57,2,9,5,76
C23823,1,2,10,0,0,5,82
C23824,4,0,110,11,56,6,39
C23825,3,0,102,12,78,4,40
C23826,1,1,21,0,0,3,29
C23827,4,2,91,0,0,6,19
C23828,2,1,56,3,25,2,69
C23829,1,0,33,0,0,3,58
C23830,2,0,74,0,0,2,93
C23831,3,1,55,2,8,3,84
C23832,2,0,44,4,23,7,69
C23833,1,1,39,23,136,1,29
C23834,2,1,82,2,10,4,18
C23835,2,1,82,10,71,3,51
C23836,1,0,33,6,39,4,31
C23837,3,0,75,16,87,8,8
C23838,2,1,44,7,34,2,29
C23839,1,1,6,2,7,1,18
C23840,3,1,51,0,0,4,42
C23841,3,1,131,7,50,6,49
C23842,3,2,107,9,48,6,16
C23843,3,2,96,0,0,8,99
C23844,3,2,73,1,6,8,67
C23845,3,2,100,6,19,4,26
C23846,4,1,130,0,0,5,44
C23847,2,2,34,0,0,5,35
C23848,4,2,131,0,0,9,27
C23849,4,1,81,0,0,6,18
C23850,3,0,46,0,0,4,21
C23851,2,1,80,2,8,4,87
C23852,1,2,15,1,4,3,19
C23853,4,2,134,0,0,9,34
C23854,1,0,43,1,3,5,26
C23855,3,0,144,0,0,6,45
C23856,1,1,58,1,8,6,16
C23857,1,0,31,6,27,1,98
C23858,2,1,46,0,0,6,14
C23859,3,2,147,0,0,4,0
C23860,2,2,46,0,0,5,18
C23861,1,0,44,0,0,3,8
C23862,2,2,54,12,61,4,43
C23863,4,1,119,9,42,5,4
C23864,2,1,93,9,48,3,34
C23865,1,0,35,0,0,4,0
C23866,2,1,17,0,0,7,52
C23867,2,2,23,18,86,2,18
C23868,3,1,71,1,7,3,16
C23869,3,1,95,5,29,8,93
C23870,1,0,38,0,0,6,41
C23871,2,2,69,3,16,5,6
C23872,1,1,47,0,0,3,23
C23873,2,0,60,1,5,2,21
C23874,4,1,54,0,0,9,69
C23875,3,0,66,0,0,5,44
C23876,3,2,72,8,46,8,83
C23877,2,2,41,14,94,4,7
C23878,4,1,90,3,15,7,99
C23879,4,0,129,0,0,6,95
C23880,2,0,51,7,54,6,12
C23881,2,1,64,0,0,2,10
C23882,3,0,134,9,40,4,95
C23883,4,1,114,6,24,9,43
C23884,1,2,47,15,83,6,89
C23885,1,1,47,0,0,6,28
C23886,4,2,97,2,13,7,17
C23887,2,2,57,1,9,6,51
C23888,4,1,126,0,0,8,17
C23889,4,1,111,3,24,8,83
C23890,4,1,99,0,0,5,30
C23891,4,2,108,3,7,6,11
C23892,3,2,63,24,145,5,79
C23893,1,0,32,0,0,1,88
C23894,2,2,71,3,15,2,62
C23895,3,1,101,7,24,3,32
C23896,2,1,97,0,0,6,17
C23897,2,0,96,0,0,5,26
C23898,1,1,51,3,16,1,28
C23899,1,0,48,0,0,5,6
C23900,3,1,44,12,68,4,59
C23901,3,0,76,8,47,4,33
C23902,2,0,91,2,14,5,83
C23903,3,0,98,0,0,5,38
C23904,3,1,136,0,0,4,96
C23905,4,0,144,0,0,9,7
C23906,1,1,22,4,21,1,25
C23907,2,1,86,0,0,4,59
C23908,3,0,103,2,7,8,35
C23909,3,0,43,5,13,8,1
C23910,1,0,3,3,24,4,46
C23911,2,1,79,4,28,5,5
C23912,1,2,49,23,127,3,25
C23913,4,0,123,0,0,9,38
C23914,3,1,125,20,85,3,92
C23915,2,1,72,3,11,5,92
C23916,4,2,112,6,29,8,94
C23917,2,2,56,10,39,5,34
C23918,1,2,19,15,69,1,33
C23919,3,2,130,0,0,8,29
C23920,3,2,93,9,53,7,34
C23921,4,1,110,0,0,4,47
C23922,4,2,109,0,0,6,99
C23923,1,2,42,0,0,4,58
C23924,3,0,46,0,0,6,95
C23925,3,0,108,0,0,3,13
C23926,3,2,108,22,116,3,30
C23927,1,1,28,0,0,3,97
C23928,3,1,146,11,63,3,88
C23929,3,2,88,11,70,6,29
C23930,2,2,38,0,0,4,13
C23931,2,2,41,0,0,4,96
C23932,1,0,41,0,0,4,71
C23933,1,2,59,8,41,5,45
C23934,1,2,2,0,0,4,42
C23935,3,1,126,4,22,8,27
C23936,2,2,21,0,0,5,77
C23937,1,2,59,0,0,4,31
C23938,4,1,121,2,15,4,40
C23939,4,2,103,4,30,9,99
C23940,2,0,73,0,0,5,16
C23941,2,1,51,12,57,3,82
C23942,1,0,25,0,0,2,50
C23943,3,0,109,9,48,7,87
C23944,2,2,24,0,0,4,58
C23945,2,2,67,0,0,4,59
C23946,1,1,31,4,18,3,48
C23947,3,0,94,0,0,7,63
C23948,4,2,147,0,0,5,93
C23949,4,0,86,1,3,6,2
C23950,4,2,150,0,0,8,53
C23951,1,2,27,2,9,4,38
C23952,1,0,6,5,30,5,12
C23953,4,0,142,4,23,6,11
C23954,2,2,64,5,21,6,23
C23955,1,2,57,2,20,3,53
C23956,1,1,12,0,0,4,90
C23957,2,1,60,3,14,7,58
C23958,4,2,106,3,16,6,43
C23959,3,2,97,6,35,4,92
C23960,1,2,9,0,0,6,45
C23961,1,2,50,11,64,2,16
C23962,1,1,23,5,24,1,50
C23963,2,1,24,0,0,5,55
C23964,3,2,84,8,50,7,9
C23965,2,0,47,3,15,7,10
C23966,4,1,106,1,8,5,83
C23967,3,1,88,0,0,7,36
C23968,3,2,67,10,58,7,41
C23969,4,1,120,0,0,4,70
C23970,1,1,14,10,47,5,89
C23971,2,1,64,2,20,6,28
C23972,4,0,79,3,19,9,54
C23973,2,0,87,9,33,2,57
C23974,4,1,124,20,114,8,9
C23975,4,1,116,4,22,9,11
C23976,2,2,55,0,0,7,99
C23977,2,0,59,4,35,6,78
C23978,3,2,74,3,21,6,0
C23979,3,1,37,11,49,8,23
C23980,1,0,15,6,33,3,10
C23981,2,2,49,15,74,3,20
C23982,4,2,154,9,31,6,26
C23983,4,2,90,14,79,5,57
C23984,2,1,26,0,0,3,89
C23985,2,0,109,2,5,2,23
C23986,4,2,152,7,37,5,21
C23987,3,2,103,3,22,8,99
C23988,1,2,27,9,36,2,83
C23989,4,2,134,0,0,6,96
C23990,2,1,85,0,0,5,97
C23991,1,0,54,10,54,4,64
C23992,4,0,56,0,0,5,24
C23993,1,1,26,7,41,2,84
C23994,1,1,17,0,0,1,39
C23995,2,0,82,6,37,7,25
C23996,2,0,80,0,0,6,36
C23997,4,1,111,1,5,8,97
C23998,1,2,29,0,0,5,70
C23999,2,0,99,0,0,4,67
C24000,4,0,59,14,75,6,73
C24001,1,0,58,12,51,3,8
C24002,2,1,90,0,0,7,0
C24003,1,2,55,0,0,5,5
C24004,4,1,125,11,61,4,46
C24005,2,1,54,0,0,7,93
C24006,2,0,51,1,6,5,53
C24007,2,1,20,0,0,5,80
C24008,4,0,132,1,5,9,59
C24009,1,2,17,10,66,4,16
C24010,4,0,120,0,0,4,24
C24011,3,1,76,20,115,6,14
C24012,2,0,96,0,0,2,96
C24013,1,2,38,4,16,5,45
C24014,1,0,57,12,58,6,44
C24015,1,2,51,2,12,5,61
C24016,1,1,4,0,0,5,51
C24017,1,0,58,20,137,1,42
C24018,3,2,102,0,0,6,7
C24019,3,2,108,10,63,6,71
C24020,3,2,97,6,26,7,11
C24021,3,0,70,0,0,8,17
C24022,2,0,103,8,36,6,39
C24023,3,2,53,8,35,4,57
C24024,4,2,139,0,0,4,36
C24025,1,1,42,3,14,4,54
C24026,1,0,9,7,60,5,79
C24027,4,2,104,0,0,6,10
C24028,3,2,84,0,0,4,5
C24029,2,1,76,3,17,7,61
C24030,1,2,57,12,51,6,34
C24031,4,1,143,1,6,6,44
C24032,1,0,43,1,6,6,11
C24033,3,2,81,0,0,4,17
C24034,3,2,71,12,87,5,20
C24035,4,0,158,21,101,4,2
C24036,2,2,42,0,0,5,63
C24037,1,1,10,0,0,2,29
C24038,1,2,42,11,47,5,25
C24039,4,1,113,0,0,7,80
C24040,2,1,32,8,46,4,14
C24041,4,2,132,0,0,6,17
C24042,4,1,151,9,38,8,19
C24043,4,0,164,0,0,4,6
C24044,1,0,41,0,0,6,14
C24045,1,2,24,0,0,1,93
C24046,2,0,51,0,0,4,48
C24047,4,1,137,0,0,4,42
C24048,1,0,20,11,48,3,22
C24049,3,1,78,24,136,4,43
C24050,3,2,66,0,0,8,6
C24051,4,2,162,14,98,9,30
C24052,2,1,68,0,0,2,83
C24053,2,0,59,8,53,6,20
C24054,1,1,21,1,6,3,27
C24055,1,2,11,9,60,6,46
C24056,3,2,159,1,6,8,95
C24057,3,0,64,0,0,7,16
C24058,3,0,28,7,30,6,21
C24059,1,0,3,2,7,2,1
C24060,3,0,114,7,32,7,34
C24061,3,1,121,11,54,4,91
C24062,1,1,44,0,0,2,2
C24063,2,1,40,5,38,4,14
C24064,2,0,64,6,27,2,69
C24065,2,1,105,4,15,5,49
C24066,1,2,34,15,87,3,96
C24067,4,2,72,24,100,4,50
C24068,1,2,56,5,24,3,23
C24069,4,2,126,0,0,4,96
C24070,1,0,60,0,0,5,20
C24071,4,2,132,15,61,5,41
C24072,3,0,142,1,8,8,8
C24073,1,0,23,0,0,3,63
C24074,1,1,57,0,0,3,81
C24075,4,1,110,19,111,6,35
C24076,2,1,23,15,58,5,72
C24077,1,1,12,3,15,1,68
C24078,3,1,104,11,67,8,5
C24079,1,2,30,0,0,2,63
C24080,2,1,96,0,0,5,5
C24081,4,2,197,0,0,4,81
C24082,1,1,42,9,57,4,3
C24083,1,0,51,0,0,1,21
C24084,1,2,60,15,67,4,93
C24085,4,0,152,0,0,6,72
C24086,2,0,45,22,148,7,41
C24087,3,0,101,0,0,5,15
C24088,3,1,148,0,0,6,41
C24089,1,0,13,10,49,5,17
C24090,4,0,136,10,60,8,63
C24091,3,0,87,0,0,5,94
C24092,1,2,17,12,68,2,95
C24093,2,2,54,7,56,4,36
C24094,3,2,82,6,36,8,73
C24095,2,2,17,0,0,7,54
C24096,1,1,1,1,5,5,9
C24097,4,1,136,6,37,5,19
C24098,3,0,120,9,44,7,61
C24099,2,1,47,10,58,5,46
C24100,1,0,45,16,88,3,3
C24101,2,2,59,1,9,7,4
C24102,3,1,119,8,51,5,13
C24103,1,1,44,10,60,6,3
C24104,4,2,99,0,0,7,3
C24105,1,0,50,24,126,5,23
C24106,3,1,109,8,39,5,39
C24107,4,2,196,19,126,8,17
C24108,3,2,89,10,63,8,13
C24109,1,2,23,15,75,6,90
C24110,3,1,83,3,5,5,9
C24111,1,1,40,0,0,6,29
C24112,1,1,39,2,15,6,32
C24113,2,2,67,2,11,3,15
C24114,1,0,10,0,0,6,6
C24115,3,0,84,0,0,3,46
C24116,2,2,75,0,0,5,53
C24117,1,0,50,0,0,2,32
C24118,4,2,135,0,0,4,48
C24119,4,1,77,2,8,5,96
C24120,3,2,103,12,60,8,98
C24121,1,1,10,1,9,6,80
C24122,3,1,64,0,0,3,23
C24123,2,1,109,4,21,7,34
C24124,2,2,71,0,0,5,21
C24125,3,1,77,0,0,3,49
C24126,4,0,127,0,0,8,53
C24127,3,1,87,0,0,4,7
C24128,2,0,74,0,0,4,89
C24129,2,2,57,23,113,4,44
C24130,2,0,56,0,0,6,23
C24131,2,2,17,9,41,3,99
C24132,2,2,101,11,59,3,35
C24133,1,1,39,1,7,3,92
C24134,3,2,82,12,76,7,42
C24135,1,1,9,0,0,1,62
C24136,4,2,133,13,54,5,50
C24137,3,0,118,0,0,8,51
C24138,4,1,129,11,56,4,78
C24139,4,1,103,10,70,8,2
C24140,3,1,113,9,46,7,9
C24141,3,0,64,2,11,4,77
C24142,4,2,157,0,0,8,71
C24143,3,0,47,0,0,3,11
C24144,2,0,56,0,0,7,38
C24145,4,0,28,3,19,9,49
C24146,3,1,33,7,28,4,32
C24147,3,1,127,15,67,6,7
C24148,2,0,104,0,0,3,64
C24149,1,2,26,12,55,4,84
C24150,4,1,155,0,0,7,22
C24151,3,1,123,7,38,6,39
C24152,1,2,44,0,0,5,60
C24153,2,2,69,18,102,4,25
C24154,4,0,114,0,0,4,21
C24155,2,2,76,12,76,5,17
C24156,1,2,41,6,38,5,92
C24157,3,2,103,0,0,8,53
C24158,3,0,107,8,35,5,18
C24159,1,1,13,0,0,4,80
C24160,2,1,94,10,52,5,47
C24161,2,1,101,5,32,6,23
C24162,1,1,54,0,0,3,94
C24163,1,2,51,11,70,1,52
C24164,3,2,65,0,0,5,9
C24165,3,0,117,7,40,7,9
C24166,2,0,83,7,24,5,59
C24167,4,0,140,8,46,8,6
C24168,3,1,57,8,47,4,43
C24169,3,1,76,0,0,7,50
C24170,2,1,79,0,0,3,22
C24171,3,0,84,1,8,7,10
C24172,4,0,143,3,21,9,51
C24173,4,1,120,19,125,8,97
C24174,4,2,147,0,0,5,5
C24175,4,2,142,0,0,4,17
C24176,3,2,99,0,0,3,14
C24177,3,0,64,1,3,4,10
C24178,4,0,106,0,0,5,50
C24179,2,1,36,0,0,6,9
C24180,4,1,192,0,0,7,36
C24181,2,1,32,0,0,6,43
C24182,2,2,15,0,0,2,47
C24183,3,1,111,0,0,5,35
C24184,4,2,103,0,0,8,44
C24185,1,0,17,0,0,4,52
C24186,3,0,46,11,56,5,41
C24187,2,0,80,0,0,6,7
C24188,2,0,68,15,94,5,97
C24189,2,1,100,1,4,7,61
C24190,3,0,126,0,0,5,12
C24191,1,2,43,12,56,3,24
C24192,2,0,56,9,53,4,5
C24193,4,0,158,0,0,7,61
C24194,4,2,134,0,0,9,47
C24195,3,0,69,0,0,4,99
C24196,1,2,52,0,0,5,28
C24197,3,0,116,6,40,3,19
C24198,4,0,175,0,0,4,96
C24199,3,0,72,0,0,7,36
C24200,1,2,18,6,20,6,0
C24201,4,2,87,5,33,5,25
C24202,1,1,56,0,0,6,7
C24203,1,2,41,0,0,6,53
C24204,4,0,80,12,65,6,5
C24205,4,1,105,0,0,5,30
C24206,3,2,111,8,57,6,16
C24207,4,2,106,0,0,4,98
C24208,1,2,14,6,33,4,19
C24209,3,0,62,0,0,3,93
C24210,4,2,133,0,0,7,24
C24211,3,1,80,5,33,4,81
C24212,3,0,74,9,51,3,93
C24213,1,1,5,3,6,5,0
C24214,3,2,94,0,0,5,86
C24215,2,2,52,19,100,3,5
C24216,3,2,46,11,51,3,21
C24217,3,0,148,20,120,7,55
C24218,2,0,95,1,9,7,54
C24219,3,2,107,5,36,5,4
C24220,3,0,125,0,0,5,71
C24221,4,1,109,0,0,4,0
C24222,2,1,90,8,38,2,95
C24223,3,2,63,7,43,4,77
C24224,2,1,44,0,0,7,34
C24225,4,1,85,10,48,5,47
C24226,4,2,150,0,0,9,14
C24227,3,1,143,5,31,7,40
C24228,4,2,107,4,24,8,30
C24229,4,2,54,0,0,5,91
C24230,4,2,108,0,0,8,73
C24231,3,1,55,0,0,3,11
C24232,1,0,49,10,68,3,7
C24233,1,2,1,1,9,6,30
C24234,2,2,59,1,4,6,16
C24235,3,2,87,2,6,8,28
C24236,4,2,65,8,42,7,32
C24237,4,0,132,3,20,7,21
C24238,2,1,27,11,56,2,72
C24239,4,2,107,0,0,9,34
C24240,3,1,126,24,149,4,50
C24241,1,0,17,0,0,3,15
C24242,4,2,119,3,18,8,55
C24243,2,0,56,10,68,3,93
C24244,2,0,45,7,28,6,54
C24245,2,1,63,4,19,5,3
C24246,2,2,77,9,54,4,37
C24247,1,1,32,21,129,2,57
C24248,2,2,36,0,0,2,87
C24249,3,0,24,21,119,8,11
C24250,2,0,32,11,70,4,32
C24251,1,2,37,2,17,5,36
C24252,1,1,23,0,0,5,15
C24253,3,0,120,4,26,8,8
C24254,4,2,99,0,0,8,33
C24255,3,2,65,22,117,4,19
C24256,4,2,68,19,109,8,21
C24257,1,2,59,10,58,1,80
C24258,2,0,30,5,23,6,90
C24259,4,1,75,0,0,4,23
C24260,3,2,59,7,43,4,32
C24261,2,1,24,3,21,6,0
C24262,2,1,79,0,0,7,7
C24263,2,0,36,0,0,4,23
C24264,4,0,123,3,13,4,39
C24265,4,1,99,5,26,9,0
C24266,1,2,6,0,0,5,54
C24267,1,0,20,0,0,4,76
C24268,2,1,61,0,0,5,69
C24269,2,2,63,0,0,4,7
C24270,4,1,156,3,17,8,59
C24271,3,1,83,5,28,6,43
C24272,2,1,28,10,57,2,18
C24273,2,2,68,5,26,3,43
C24274,3,1,55,9,45,6,20
C24275,4,1,135,4,22,5,37
C24276,1,2,55,3,19,2,26
C24277,1,1,35,0,0,2,28
C24278,3,2,116,9,36,7,81
C24279,1,0,53,0,0,5,35
C24280,3,0,63,0,0,6,79
C24281,1,2,46,18,93,2,66
C24282,4,2,41,0,0,9,0
C24283,1,1,31,24,144,3,12
C24284,2,1,9,5,16,3,28
C24285,1,0,16,0,0,5,81
C24286,2,2,54,0,0,2,72
C24287,4,0,85,1,4,7,19
C24288,4,2,185,0,0,5,1
C24289,4,0,141,0,0,5,55
C24290,4,2,122,0,0,4,67
C24291,2,0,52,13,77,5,22
C24292,4,2,137,12,64,9,45
C24293,1,2,7,5,28,6,59
C24294,1,2,18,14,83,6,9
C24295,1,0,47,0,0,1,19
C24296,2,0,79,0,0,7,23
C24297,1,0,25,0,0,6,71
C24298,4,1,109,0,0,7,64
C24299,2,1,18,6,33,4,78
C24300,4,0,130,12,57,6,47
C24301,3,0,102,0,0,4,25
C24302,2,1,40,0,0,7,5
C24303,4,1,115,0,0,6,99
C24304,1,1,59,18,80,2,51
C24305,2,2,91,15,74,7,95
C24306,3,1,100,6,48,4,95
C24307,1,0,12,0,0,2,99
C24308,3,1,24,0,0,4,2
C24309,2,1,65,0,0,2,47
C24310,4,0,134,10,48,8,74
C24311,3,2,69,3,21,5,24
C24312,1,0,49,2,5,2,37
C24313,2,2,101,0,0,4,3
C24314,2,0,81,11,63,7,77
C24315,3,2,111,0,0,8,42
C24316,1,1,25,0,0,4,13
C24317,3,1,81,0,0,7,3
C24318,3,0,108,0,0,3,48
C24319,2,2,45,1,2,4,84
C24320,1,0,51,4,13,1,32
C24321,3,2,74,0,0,4,9
C24322,4,2,170,11,64,8,78
C24323,2,0,53,7,29,6,81
C24324,1,0,53,18,105,1,49
C24325,1,1,48,0,0,1,72
C24326,1,0,10,0,0,1,36
C24327,1,2,57,9,61,4,44
C24328,3,1,109,2,11,3,44
C24329,3,0,67,0,0,8,43
C24330,1,2,3,0,0,2,21
C24331,1,1,58,16,79,3,13
C24332,3,0,82,0,0,8,29
C24333,2,0,13,13,74,5,8
C24334,3,1,116,13,66,4,46
C24335,4,0,129,9,73,9,92
C24336,3,2,34,4,23,6,24
C24337,1,1,59,12,59,2,0
C24338,1,1,4,3,18,3,22
C24339,1,2,11,6,20,3,87
C24340,4,2,55,11,53,7,91
C24341,3,2,65,11,72,5,4
C24342,3,0,55,5,26,7,95
C24343,2,0,80,6,34,2,17
C24344,3,2,51,0,0,6,79
C24345,3,0,100,6,44,3,12
C24346,4,2,89,0,0,9,9
C24347,1,1,2,0,0,5,87
C24348,4,1,80,11,84,8,95
C24349,2,0,105,12,62,3,72
C24350,1,2,48,3,14,3,93
C24351,1,1,42,8,38,5,39
C24352,4,2,112,4,17,5,73
C24353,2,2,31,10,60,3,78
C24354,4,2,111,4,22,5,25
C24355,1,0,14,6,36,1,24
C24356,3,2,108,22,117,3,2
C24357,2,2,70,0,0,3,33
C24358,3,2,110,8,46,5,61
C24359,1,2,11,11,52,4,23
C24360,2,1,88,9,49,2,22
C24361,1,1,55,0,0,6,48
C24362,1,0,51,0,0,5,14
C24363,1,1,43,0,0,4,80
C24364,2,2,102,0,0,4,89
C24365,4,0,134,0,0,5,53
C24366,3,2,101,23,132,3,74
C24367,4,2,104,0,0,6,38
C24368,3,2,50,12,81,4,98
C24369,2,0,74,5,18,2,99
C24370,3,2,120,6,32,3,26
C24371,4,2,126,17,82,5,38
C24372,2,1,24,1,7,4,42
C24373,3,0,139,8,39,8,2
C24374,1,1,11,0,0,3,1
C24375,4,0,108,0,0,8,7
C24376,4,1,116,0,0,5,25
C24377,3,1,88,0,0,5,10
C24378,3,1,111,1,1,3,22
C24379,1,2,43,0,0,6,68
C24380,2,1,73,0,0,3,30
C24381,2,0,95,1,5,5,83
C24382,3,0,94,0,0,8,59
C24383,4,1,88,8,46,8,45
C24384,3,2,77,0,0,6,97
C24385,4,1,99,8,39,6,92
C24386,3,1,37,5,29,7,49
C24387,2,0,102,12,89,4,2
C24388,2,2,81,7,39,6,46
C24389,4,2,78,11,61,4,34
C24390,1,0,26,0,0,1,22
C24391,4,2,108,3,17,7,27
C24392,1,0,50,10,48,1,97
C24393,2,0,5,3,15,2,56
C24394,1,1,20,13,94,5,4
C24395,4,1,215,0,0,5,4
C24396,3,1,121,8,56,8,8
C24397,4,2,158,10,67,9,13
C24398,3,2,116,1,5,8,93
C24399,3,2,39,0,0,3,17
C24400,4,2,182,4,30,7,18
C24401,4,2,95,0,0,8,88
C24402,4,2,155,0,0,5,29
C24403,4,1,170,8,44,5,98
C24404,1,0,43,4,20,1,40
C24405,3,1,117,6,36,4,6
C24406,2,0,61,5,26,6,53
C24407,4,0,100,1,8,9,77
C24408,1,1,19,0,0,6,0
C24409,1,1,14,0,0,5,27
C24410,1,1,28,15,100,5,89
C24411,2,1,24,11,72,3,21
C24412,2,1,31,7,41,5,13
C24413,3,1,65,0,0,8,11
C24414,2,2,68,11,39,6,10
C24415,4,2,29,10,61,9,75
C24416,3,1,70,12,61,8,18
C24417,4,1,79,2,14,9,29
C24418,1,0,33,0,0,5,99
C24419,1,2,60,6,36,1,40
C24420,4,2,91,16,94,7,8
C24421,4,2,32,7,33,4,18
C24422,3,1,105,0,0,8,80
C24423,4,1,86,0,0,5,19
C24424,4,0,84,4,14,5,44
C24425,3,2,55,9,56,8,34
C24426,2,0,20,3,4,5,61
C24427,1,0,53,7,30,4,84
C24428,4,0,103,10,68,9,98
C24429,2,0,49,13,61,4,46
C24430,3,1,73,0,0,7,3
C24431,3,1,90,10,73,6,48
C24432,1,2,29,9,47,5,41
C24433,1,0,41,17,92,1,70
C24434,1,2,49,3,13,2,13
C24435,3,2,80,0,0,6,26
C24436,4,0,178,0,0,8,9
C24437,2,0,23,2,6,2,2
C24438,3,1,100,1,10,7,44
C24439,1,2,47,11,59,3,17
C24440,4,0,150,0,0,9,10
C24441,1,2,46,4,24,6,48
C24442,1,0,9,6,26,2,52
C24443,3,0,76,12,75,7,19
C24444,3,1,78,0,0,3,97
C24445,2,0,26,9,41,7,42
C24446,3,0,128,24,144,6,94
C24447,3,1,92,7,48,8,29
C24448,1,1,37,1,2,6,46
C24449,3,2,53,0,0,6,13
C24450,3,2,114,0,0,3,8
C24451,2,2,116,11,47,7,95
C24452,2,0,38,0,0,5,52
C24453,2,0,98,12,60,5,1
C24454,1,2,46,0,0,6,56
C24455,1,2,29,0,0,2,24
C24456,3,0,66,0,0,3,7
C24457,4,2,157,8,46,5,48
C24458,1,1,18,0,0,2,0
C24459,4,1,124,2,15,5,51
C24460,2,1,67,10,63,3,0
C24461,2,2,26,7,39,2,55
C24462,1,2,46,0,0,5,71
C24463,4,0,115,0,0,9,29
C24464,1,0,12,10,53,2,35
C24465,1,1,45,12,59,5,27
C24466,4,2,156,0,0,5,40
C24467,2,1,54,4,19,5,25
C24468,1,0,13,1,2,5,45
C24469,3,0,86,0,0,8,59
C24470,1,1,34,0,0,6,90
C24471,1,0,18,1,8,4,15
C24472,1,2,17,11,59,5,45
C24473,2,1,34,5,37,3,17
C24474,1,0,29,24,122,6,47
C24475,1,1,51,2,18,6,36
C24476,1,2,41,14,66,1,37
C24477,4,1,171,0,0,7,0
C24478,4,2,120,0,0,7,71
C24479,1,0,32,5,25,3,27
C24480,2,0,86,3,16,5,19
C24481,4,1,92,2,3,6,52
C24482,4,1,127,0,0,7,32
C24483,1,2,26,0,0,1,92
C24484,1,1,15,0,0,2,27
C24485,4,2,179,1,7,7,51
C24486,1,2,55,0,0,1,97
C24487,4,0,174,0,0,5,3
C24488,4,1,151,0,0,4,27
C24489,4,0,132,0,0,9,62
C24490,4,0,148,0,0,6,50
C24491,1,0,29,0,0,4,57
C24492,1,0,23,6,40,4,46
C24493,2,2,17,5,22,5,87
C24494,4,1,159,0,0,7,72
C24495,4,0,186,0,0,9,45
C24496,3,1,96,16,89,6,38
C24497,1,0,49,6,28,4,49
C24498,3,0,70,0,0,7,50
C24499,1,0,45,3,14,3,90
C24500,4,0,142,0,0,7,25
C24501,3,1,29,10,56,6,23
C24502,4,2,154,15,61,4,94
C24503,3,0,69,11,80,7,61
C24504,1,2,5,0,0,5,15
C24505,1,2,32,4,28,5,41
C24506,2,1,51,11,55,6,87
C24507,1,1,21,3,17,2,9
C24508,3,1,85,0,0,8,85
C24509,2,2,93,11,73,7,71
C24510,1,2,51,13,79,5,85
C24511,4,2,134,0,0,4,13
C24512,4,2,178,1,1,9,55
C24513,1,2,49,1,5,1,12
C24514,1,1,51,11,63,2,11
C24515,1,2,9,2,13,3,41
C24516,1,2,36,7,38,2,98
C24517,1,1,37,10,55,2,26
C24518,1,2,60,22,145,4,8
C24519,2,0,83,3,12,7,10
C24520,3,0,99,0,0,4,75
C24521,2,1,70,0,0,3,48
C24522,1,0,23,3,26,2,36
C24523,1,1,41,3,10,6,92
C24524,4,0,118,6,36,7,10
C24525,3,1,112,0,0,6,2
C24526,1,2,57,0,0,3,59
C24527,2,1,60,0,0,7,35
C24528,1,2,46,4,17,4,26
C24529,3,1,52,5,31,8,54
C24530,1,2,57,1,6,1,77
C24531,1,2,17,6,36,1,4
C24532,4,2,98,8,37,6,50
C24533,2,2,39,2,11,4,84
C24534,1,1,1,1,1,6,56
C24535,3,2,101,6,23,8,56
C24536,4,2,99,10,62,7,10
C24537,2,0,72,5,20,3,23
C24538,4,0,83,20,118,7,94
C24539,1,2,1,1,5,6,96
C24540,3,0,109,11,52,7,64
C24541,4,0,125,16,97,9,23
C24542,1,0,2,1,4,3,82
C24543,2,2,78,3,17,7,44
C24544,1,0,39,0,0,4,21
C24545,2,2,86,0,0,5,25
C24546,4,1,175,3,15,5,54
C24547,1,2,40,0,0,5,43
C24548,1,1,26,7,43,1,77
C24549,2,0,64,19,80,5,42
C24550,4,0,79,3,20,5,30
C24551,4,0,156,7,29,7,26
C24552,2,2,50,6,32,7,71
C24553,1,1,28,7,28,1,26
C24554,2,0,61,0,0,2,55
C24555,2,1,57,21,104,2,8
C24556,3,0,80,2,9,4,11
C24557,1,0,9,7,42,2,57
C24558,1,2,25,0,0,2,56
C24559,2,0,19,6,29,7,20
C24560,1,1,48,23,126,3,97
C24561,4,1,109,8,36,6,70
C24562,3,1,39,0,0,4,1
C24563,1,0,14,2,9,5,0
